src_node,dest_node,nodes,links,distance,num_hops
3,0,"[3, 18, 35, 23, 29, 28, 19, 30, 38, 36, 21, 1, 11, 2, 17, 16, 0]","[20, 71, 83, 82, 91, 73, 74, 95, 106, 78, 11, 9, 15, 16, 67, 5]",137.0,16
3,0,"[3, 18, 35, 23, 29, 28, 31, 1, 12, 33, 37, 11, 2, 17, 16, 0]","[20, 71, 83, 82, 91, 92, 12, 10, 61, 102, 57, 15, 16, 67, 5]",141.0,15
3,0,"[3, 18, 35, 31, 1, 11, 2, 17, 22, 20, 15, 0]","[20, 71, 98, 12, 9, 15, 16, 69, 76, 65, 4]",144.0,11
3,0,"[3, 18, 35, 23, 29, 28, 19, 30, 38, 36, 21, 1, 11, 37, 33, 12, 13, 0]","[20, 71, 83, 82, 91, 73, 74, 95, 106, 78, 11, 9, 57, 102, 61, 60, 2]",145.0,17
3,1,"[3, 18, 35, 31, 1]","[20, 71, 98, 12]",36.0,4
3,1,"[3, 14, 0, 13, 12, 1]","[19, 3, 2, 60, 10]",41.0,5
3,1,"[3, 18, 35, 23, 29, 28, 31, 1]","[20, 71, 83, 82, 91, 92, 12]",52.0,7
3,1,"[3, 14, 0, 16, 17, 2, 11, 1]","[19, 3, 5, 67, 16, 15, 9]",74.0,7
3,1,"[3, 18, 35, 31, 28, 19, 30, 38, 36, 21, 1]","[20, 71, 98, 92, 73, 74, 95, 106, 78, 11]",79.0,10
3,1,"[3, 18, 35, 23, 27, 8, 30, 19, 28, 31, 1]","[20, 71, 83, 81, 43, 44, 74, 73, 92, 12]",80.0,10
3,1,"[3, 14, 0, 13, 12, 33, 37, 11, 1]","[19, 3, 2, 60, 61, 102, 57, 9]",82.0,8
3,1,"[3, 18, 35, 23, 29, 28, 19, 30, 38, 36, 21, 1]","[20, 71, 83, 82, 91, 73, 74, 95, 106, 78, 11]",89.0,11
3,1,"[3, 18, 35, 23, 27, 8, 30, 38, 36, 21, 1]","[20, 71, 83, 81, 43, 44, 95, 106, 78, 11]",109.0,10
3,1,"[3, 14, 0, 16, 17, 2, 11, 37, 33, 12, 1]","[19, 3, 5, 67, 16, 15, 57, 102, 61, 10]",115.0,10
3,1,"[3, 18, 35, 31, 28, 29, 23, 27, 8, 30, 38, 36, 21, 1]","[20, 71, 98, 92, 91, 82, 81, 43, 44, 95, 106, 78, 11]",131.0,13
3,1,"[3, 14, 0, 15, 20, 22, 17, 2, 11, 1]","[19, 3, 4, 65, 76, 69, 16, 15, 9]",134.0,9
3,1,"[3, 14, 0, 15, 20, 22, 17, 2, 11, 37, 33, 12, 1]","[19, 3, 4, 65, 76, 69, 16, 15, 57, 102, 61, 10]",175.0,12
3,2,"[3, 18, 35, 31, 1, 11, 2]","[20, 71, 98, 12, 9, 15]",50.0,6
3,2,"[3, 14, 0, 13, 12, 1, 11, 2]","[19, 3, 2, 60, 10, 9, 15]",55.0,7
3,2,"[3, 14, 0, 16, 17, 2]","[19, 3, 5, 67, 16]",60.0,5
3,2,"[3, 18, 35, 23, 29, 28, 31, 1, 11, 2]","[20, 71, 83, 82, 91, 92, 12, 9, 15]",66.0,9
3,2,"[3, 18, 35, 31, 1, 12, 13, 0, 16, 17, 2]","[20, 71, 98, 12, 10, 60, 2, 5, 67, 16]",85.0,10
3,2,"[3, 14, 0, 13, 12, 33, 37, 11, 2]","[19, 3, 2, 60, 61, 102, 57, 15]",86.0,8
3,2,"[3, 18, 35, 31, 1, 12, 33, 37, 11, 2]","[20, 71, 98, 12, 10, 61, 102, 57, 15]",91.0,9
3,2,"[3, 18, 35, 31, 28, 19, 30, 38, 36, 21, 1, 11, 2]","[20, 71, 98, 92, 73, 74, 95, 106, 78, 11, 9, 15]",93.0,12
3,2,"[3, 18, 35, 23, 27, 8, 30, 19, 28, 31, 1, 11, 2]","[20, 71, 83, 81, 43, 44, 74, 73, 92, 12, 9, 15]",94.0,12
3,2,"[3, 18, 35, 23, 29, 28, 31, 1, 12, 13, 0, 16, 17, 2]","[20, 71, 83, 82, 91, 92, 12, 10, 60, 2, 5, 67, 16]",101.0,13
3,2,"[3, 18, 35, 23, 29, 28, 19, 30, 38, 36, 21, 1, 11, 2]","[20, 71, 83, 82, 91, 73, 74, 95, 106, 78, 11, 9, 15]",103.0,13
3,2,"[3, 18, 35, 23, 29, 28, 31, 1, 12, 33, 37, 11, 2]","[20, 71, 83, 82, 91, 92, 12, 10, 61, 102, 57, 15]",107.0,12
3,2,"[3, 14, 0, 15, 20, 22, 17, 2]","[19, 3, 4, 65, 76, 69, 16]",120.0,7
3,2,"[3, 18, 35, 23, 27, 8, 30, 38, 36, 21, 1, 11, 2]","[20, 71, 83, 81, 43, 44, 95, 106, 78, 11, 9, 15]",123.0,12
3,2,"[3, 18, 35, 31, 1, 11, 37, 33, 12, 13, 0, 16, 17, 2]","[20, 71, 98, 12, 9, 57, 102, 61, 60, 2, 5, 67, 16]",126.0,13
3,2,"[3, 18, 35, 31, 28, 19, 30, 38, 36, 21, 1, 12, 13, 0, 16, 17, 2]","[20, 71, 98, 92, 73, 74, 95, 106, 78, 11, 10, 60, 2, 5, 67, 16]",128.0,16
3,2,"[3, 18, 35, 23, 27, 8, 30, 19, 28, 31, 1, 12, 13, 0, 16, 17, 2]","[20, 71, 83, 81, 43, 44, 74, 73, 92, 12, 10, 60, 2, 5, 67, 16]",129.0,16
3,2,"[3, 18, 35, 31, 28, 19, 30, 38, 36, 21, 1, 12, 33, 37, 11, 2]","[20, 71, 98, 92, 73, 74, 95, 106, 78, 11, 10, 61, 102, 57, 15]",134.0,15
3,2,"[3, 18, 35, 23, 27, 8, 30, 19, 28, 31, 1, 12, 33, 37, 11, 2]","[20, 71, 83, 81, 43, 44, 74, 73, 92, 12, 10, 61, 102, 57, 15]",135.0,15
3,2,"[3, 18, 35, 23, 29, 28, 19, 30, 38, 36, 21, 1, 12, 13, 0, 16, 17, 2]","[20, 71, 83, 82, 91, 73, 74, 95, 106, 78, 11, 10, 60, 2, 5, 67, 16]",138.0,17
3,4,"[3, 18, 35, 31, 28, 19, 30, 8, 24, 4]","[20, 71, 98, 92, 73, 74, 44, 42, 25]",69.12,9
3,4,"[3, 18, 35, 23, 29, 28, 19, 30, 8, 24, 4]","[20, 71, 83, 82, 91, 73, 74, 44, 42, 25]",79.12,10
3,4,"[3, 14, 0, 13, 12, 1, 31, 28, 19, 30, 8, 24, 4]","[19, 3, 2, 60, 10, 12, 92, 73, 74, 44, 42, 25]",80.12,12
3,4,"[3, 18, 35, 23, 27, 8, 24, 4]","[20, 71, 83, 81, 43, 42, 25]",81.12,7
3,4,"[3, 18, 35, 31, 28, 29, 23, 27, 8, 24, 4]","[20, 71, 98, 92, 91, 82, 81, 43, 42, 25]",103.12,10
3,4,"[3, 18, 35, 31, 1, 21, 36, 38, 30, 8, 24, 4]","[20, 71, 98, 12, 11, 78, 106, 95, 44, 42, 25]",104.12,11
3,4,"[3, 14, 0, 13, 12, 1, 31, 35, 23, 29, 28, 19, 30, 8, 24, 4]","[19, 3, 2, 60, 10, 12, 98, 83, 82, 91, 73, 74, 44, 42, 25]",104.12,15
3,4,"[3, 14, 0, 13, 12, 1, 31, 35, 23, 27, 8, 24, 4]","[19, 3, 2, 60, 10, 12, 98, 83, 81, 43, 42, 25]",106.12,12
3,4,"[3, 14, 0, 13, 12, 1, 21, 36, 38, 30, 8, 24, 4]","[19, 3, 2, 60, 10, 11, 78, 106, 95, 44, 42, 25]",109.12,12
3,4,"[3, 14, 0, 16, 17, 2, 11, 1, 31, 28, 19, 30, 8, 24, 4]","[19, 3, 5, 67, 16, 15, 9, 12, 92, 73, 74, 44, 42, 25]",113.12,14
3,4,"[3, 14, 0, 13, 12, 1, 31, 28, 29, 23, 27, 8, 24, 4]","[19, 3, 2, 60, 10, 12, 92, 91, 82, 81, 43, 42, 25]",114.12,13
3,4,"[3, 18, 35, 23, 29, 28, 31, 1, 21, 36, 38, 30, 8, 24, 4]","[20, 71, 83, 82, 91, 92, 12, 11, 78, 106, 95, 44, 42, 25]",120.12,14
3,4,"[3, 14, 0, 13, 12, 33, 37, 11, 1, 31, 28, 19, 30, 8, 24, 4]","[19, 3, 2, 60, 61, 102, 57, 9, 12, 92, 73, 74, 44, 42, 25]",121.12,15
3,4,"[3, 14, 0, 16, 17, 2, 11, 1, 31, 35, 23, 29, 28, 19, 30, 8, 24, 4]","[19, 3, 5, 67, 16, 15, 9, 12, 98, 83, 82, 91, 73, 74, 44, 42, 25]",137.12,17
3,4,"[3, 14, 0, 16, 17, 2, 11, 1, 31, 35, 23, 27, 8, 24, 4]","[19, 3, 5, 67, 16, 15, 9, 12, 98, 83, 81, 43, 42, 25]",139.12,14
3,4,"[3, 14, 0, 16, 17, 2, 11, 1, 21, 36, 38, 30, 8, 24, 4]","[19, 3, 5, 67, 16, 15, 9, 11, 78, 106, 95, 44, 42, 25]",142.12,14
3,4,"[3, 14, 0, 13, 12, 33, 37, 11, 1, 31, 35, 23, 29, 28, 19, 30, 8, 24, 4]","[19, 3, 2, 60, 61, 102, 57, 9, 12, 98, 83, 82, 91, 73, 74, 44, 42, 25]",145.12,18
3,4,"[3, 18, 35, 31, 1, 21, 36, 38, 30, 19, 28, 29, 23, 27, 8, 24, 4]","[20, 71, 98, 12, 11, 78, 106, 95, 74, 73, 91, 82, 81, 43, 42, 25]",146.12,16
3,4,"[3, 14, 0, 13, 12, 33, 37, 11, 1, 31, 35, 23, 27, 8, 24, 4]","[19, 3, 2, 60, 61, 102, 57, 9, 12, 98, 83, 81, 43, 42, 25]",147.12,15
3,4,"[3, 14, 0, 16, 17, 2, 11, 1, 31, 28, 29, 23, 27, 8, 24, 4]","[19, 3, 5, 67, 16, 15, 9, 12, 92, 91, 82, 81, 43, 42, 25]",147.12,15
3,5,"[3, 18, 35, 23, 5]","[20, 71, 83, 29]",36.31,4
3,5,"[3, 18, 35, 31, 28, 29, 23, 5]","[20, 71, 98, 92, 91, 82, 29]",58.31,7
3,5,"[3, 14, 0, 13, 12, 1, 31, 35, 23, 5]","[19, 3, 2, 60, 10, 12, 98, 83, 29]",61.31,9
3,5,"[3, 14, 0, 13, 12, 1, 31, 28, 29, 23, 5]","[19, 3, 2, 60, 10, 12, 92, 91, 82, 29]",69.31,10
3,5,"[3, 18, 35, 31, 28, 19, 30, 8, 27, 23, 5]","[20, 71, 98, 92, 73, 74, 44, 43, 81, 29]",86.31,10
3,5,"[3, 14, 0, 16, 17, 2, 11, 1, 31, 35, 23, 5]","[19, 3, 5, 67, 16, 15, 9, 12, 98, 83, 29]",94.31,11
3,5,"[3, 14, 0, 13, 12, 1, 31, 28, 19, 30, 8, 27, 23, 5]","[19, 3, 2, 60, 10, 12, 92, 73, 74, 44, 43, 81, 29]",97.31,13
3,5,"[3, 18, 35, 31, 1, 21, 36, 38, 30, 19, 28, 29, 23, 5]","[20, 71, 98, 12, 11, 78, 106, 95, 74, 73, 91, 82, 29]",101.31,13
3,5,"[3, 14, 0, 16, 17, 2, 11, 1, 31, 28, 29, 23, 5]","[19, 3, 5, 67, 16, 15, 9, 12, 92, 91, 82, 29]",102.31,12
3,5,"[3, 14, 0, 13, 12, 33, 37, 11, 1, 31, 35, 23, 5]","[19, 3, 2, 60, 61, 102, 57, 9, 12, 98, 83, 29]",102.31,12
3,5,"[3, 14, 0, 13, 12, 1, 21, 36, 38, 30, 19, 28, 31, 35, 23, 5]","[19, 3, 2, 60, 10, 11, 78, 106, 95, 74, 73, 92, 98, 83, 29]",104.31,15
3,5,"[3, 14, 0, 13, 12, 1, 21, 36, 38, 30, 19, 28, 29, 23, 5]","[19, 3, 2, 60, 10, 11, 78, 106, 95, 74, 73, 91, 82, 29]",106.31,14
3,5,"[3, 14, 0, 13, 12, 33, 37, 11, 1, 31, 28, 29, 23, 5]","[19, 3, 2, 60, 61, 102, 57, 9, 12, 92, 91, 82, 29]",110.31,13
3,5,"[3, 18, 35, 31, 1, 21, 36, 38, 30, 8, 27, 23, 5]","[20, 71, 98, 12, 11, 78, 106, 95, 44, 43, 81, 29]",121.31,12
3,5,"[3, 14, 0, 13, 12, 1, 21, 36, 38, 30, 8, 27, 23, 5]","[19, 3, 2, 60, 10, 11, 78, 106, 95, 44, 43, 81, 29]",126.31,13
3,5,"[3, 14, 0, 16, 17, 2, 11, 1, 31, 28, 19, 30, 8, 27, 23, 5]","[19, 3, 5, 67, 16, 15, 9, 12, 92, 73, 74, 44, 43, 81, 29]",130.31,15
3,5,"[3, 14, 0, 16, 17, 2, 11, 37, 33, 12, 1, 31, 35, 23, 5]","[19, 3, 5, 67, 16, 15, 57, 102, 61, 10, 12, 98, 83, 29]",135.31,14
3,5,"[3, 14, 0, 16, 17, 2, 11, 1, 21, 36, 38, 30, 19, 28, 31, 35, 23, 5]","[19, 3, 5, 67, 16, 15, 9, 11, 78, 106, 95, 74, 73, 92, 98, 83, 29]",137.31,17
3,5,"[3, 14, 0, 13, 12, 33, 37, 11, 1, 31, 28, 19, 30, 8, 27, 23, 5]","[19, 3, 2, 60, 61, 102, 57, 9, 12, 92, 73, 74, 44, 43, 81, 29]",138.31,16
3,5,"[3, 14, 0, 16, 17, 2, 11, 1, 21, 36, 38, 30, 19, 28, 29, 23, 5]","[19, 3, 5, 67, 16, 15, 9, 11, 78, 106, 95, 74, 73, 91, 82, 29]",139.31,16
4,0,"[4, 24, 8, 30, 19, 28, 31, 1, 12, 13, 0]","[25, 42, 44, 74, 73, 92, 12, 10, 60, 2]",54.12,10
4,0,"[4, 24, 8, 30, 19, 28, 29, 23, 35, 31, 1, 12, 13, 0]","[25, 42, 44, 74, 73, 91, 82, 83, 98, 12, 10, 60, 2]",78.12,13
4,0,"[4, 24, 8, 27, 23, 35, 31, 1, 12, 13, 0]","[25, 42, 43, 81, 83, 98, 12, 10, 60, 2]",80.12,10
4,0,"[4, 24, 8, 30, 38, 36, 21, 1, 12, 13, 0]","[25, 42, 44, 95, 106, 78, 11, 10, 60, 2]",83.12,10
4,0,"[4, 24, 8, 30, 19, 28, 31, 1, 11, 2, 17, 16, 0]","[25, 42, 44, 74, 73, 92, 12, 9, 15, 16, 67, 5]",87.12,12
4,0,"[4, 24, 8, 27, 23, 29, 28, 31, 1, 12, 13, 0]","[25, 42, 43, 81, 82, 91, 92, 12, 10, 60, 2]",88.12,11
4,0,"[4, 24, 8, 30, 19, 28, 31, 35, 18, 3, 14, 0]","[25, 42, 44, 74, 73, 92, 98, 71, 20, 19, 3]",95.12,11
4,0,"[4, 24, 8, 30, 19, 28, 31, 1, 11, 37, 33, 12, 13, 0]","[25, 42, 44, 74, 73, 92, 12, 9, 57, 102, 61, 60, 2]",95.12,13
4,0,"[4, 24, 8, 30, 19, 28, 29, 23, 35, 18, 3, 14, 0]","[25, 42, 44, 74, 73, 91, 82, 83, 71, 20, 19, 3]",105.12,12
4,0,"[4, 24, 8, 27, 23, 35, 18, 3, 14, 0]","[25, 42, 43, 81, 83, 71, 20, 19, 3]",107.12,9
4,0,"[4, 24, 8, 30, 19, 28, 29, 23, 35, 31, 1, 11, 2, 17, 16, 0]","[25, 42, 44, 74, 73, 91, 82, 83, 98, 12, 9, 15, 16, 67, 5]",111.12,15
4,0,"[4, 24, 8, 27, 23, 35, 31, 1, 11, 2, 17, 16, 0]","[25, 42, 43, 81, 83, 98, 12, 9, 15, 16, 67, 5]",113.12,12
4,0,"[4, 24, 8, 30, 38, 36, 21, 1, 11, 2, 17, 16, 0]","[25, 42, 44, 95, 106, 78, 11, 9, 15, 16, 67, 5]",116.12,12
4,0,"[4, 24, 8, 30, 19, 28, 29, 23, 35, 31, 1, 11, 37, 33, 12, 13, 0]","[25, 42, 44, 74, 73, 91, 82, 83, 98, 12, 9, 57, 102, 61, 60, 2]",119.12,16
4,0,"[4, 24, 8, 27, 23, 35, 31, 1, 11, 37, 33, 12, 13, 0]","[25, 42, 43, 81, 83, 98, 12, 9, 57, 102, 61, 60, 2]",121.12,13
4,0,"[4, 24, 8, 27, 23, 29, 28, 31, 1, 11, 2, 17, 16, 0]","[25, 42, 43, 81, 82, 91, 92, 12, 9, 15, 16, 67, 5]",121.12,13
4,0,"[4, 24, 8, 27, 23, 35, 31, 28, 19, 30, 38, 36, 21, 1, 12, 13, 0]","[25, 42, 43, 81, 83, 98, 92, 73, 74, 95, 106, 78, 11, 10, 60, 2]",123.12,16
4,0,"[4, 24, 8, 30, 38, 36, 21, 1, 11, 37, 33, 12, 13, 0]","[25, 42, 44, 95, 106, 78, 11, 9, 57, 102, 61, 60, 2]",124.12,13
4,0,"[4, 24, 8, 27, 23, 29, 28, 19, 30, 38, 36, 21, 1, 12, 13, 0]","[25, 42, 43, 81, 82, 91, 73, 74, 95, 106, 78, 11, 10, 60, 2]",125.12,15
4,0,"[4, 24, 8, 30, 19, 28, 31, 1, 12, 33, 37, 11, 2, 17, 16, 0]","[25, 42, 44, 74, 73, 92, 12, 10, 61, 102, 57, 15, 16, 67, 5]",128.12,15
4,1,"[4, 24, 8, 30, 19, 28, 31, 1]","[25, 42, 44, 74, 73, 92, 12]",39.12,7
4,1,"[4, 24, 8, 30, 19, 28, 29, 23, 35, 31, 1]","[25, 42, 44, 74, 73, 91, 82, 83, 98, 12]",63.12,10
4,1,"[4, 24, 8, 27, 23, 35, 31, 1]","[25, 42, 43, 81, 83, 98, 12]",65.12,7
4,1,"[4, 24, 8, 30, 38, 36, 21, 1]","[25, 42, 44, 95, 106, 78, 11]",68.12,7
4,1,"[4, 24, 8, 27, 23, 29, 28, 31, 1]","[25, 42, 43, 81, 82, 91, 92, 12]",73.12,8
4,1,"[4, 24, 8, 27, 23, 35, 31, 28, 19, 30, 38, 36, 21, 1]","[25, 42, 43, 81, 83, 98, 92, 73, 74, 95, 106, 78, 11]",108.12,13
4,1,"[4, 24, 8, 30, 19, 28, 31, 35, 18, 3, 14, 0, 13, 12, 1]","[25, 42, 44, 74, 73, 92, 98, 71, 20, 19, 3, 2, 60, 10]",110.12,14
4,1,"[4, 24, 8, 27, 23, 29, 28, 19, 30, 38, 36, 21, 1]","[25, 42, 43, 81, 82, 91, 73, 74, 95, 106, 78, 11]",110.12,12
4,1,"[4, 24, 8, 30, 19, 28, 29, 23, 35, 18, 3, 14, 0, 13, 12, 1]","[25, 42, 44, 74, 73, 91, 82, 83, 71, 20, 19, 3, 2, 60, 10]",120.12,15
4,1,"[4, 24, 8, 27, 23, 35, 18, 3, 14, 0, 13, 12, 1]","[25, 42, 43, 81, 83, 71, 20, 19, 3, 2, 60, 10]",122.12,12
4,1,"[4, 26, 7, 6, 9, 25, 24, 8, 30, 19, 28, 31, 1]","[26, 40, 35, 36, 47, 85, 42, 44, 74, 73, 92, 12]",137.84,12
4,1,"[4, 24, 8, 30, 19, 28, 31, 35, 18, 3, 14, 0, 16, 17, 2, 11, 1]","[25, 42, 44, 74, 73, 92, 98, 71, 20, 19, 3, 5, 67, 16, 15, 9]",143.12,16
4,1,"[4, 24, 8, 27, 23, 29, 28, 31, 35, 18, 3, 14, 0, 13, 12, 1]","[25, 42, 43, 81, 82, 91, 92, 98, 71, 20, 19, 3, 2, 60, 10]",144.12,15
4,1,"[4, 24, 8, 30, 19, 28, 31, 35, 18, 3, 14, 0, 13, 12, 33, 37, 11, 1]","[25, 42, 44, 74, 73, 92, 98, 71, 20, 19, 3, 2, 60, 61, 102, 57, 9]",151.12,17
4,1,"[4, 24, 8, 30, 19, 28, 29, 23, 35, 18, 3, 14, 0, 16, 17, 2, 11, 1]","[25, 42, 44, 74, 73, 91, 82, 83, 71, 20, 19, 3, 5, 67, 16, 15, 9]",153.12,17
4,1,"[4, 24, 8, 27, 23, 35, 18, 3, 14, 0, 16, 17, 2, 11, 1]","[25, 42, 43, 81, 83, 71, 20, 19, 3, 5, 67, 16, 15, 9]",155.12,14
4,1,"[4, 24, 8, 30, 19, 28, 29, 23, 35, 18, 3, 14, 0, 13, 12, 33, 37, 11, 1]","[25, 42, 44, 74, 73, 91, 82, 83, 71, 20, 19, 3, 2, 60, 61, 102, 57, 9]",161.12,18
4,1,"[4, 26, 7, 6, 9, 25, 24, 8, 30, 19, 28, 29, 23, 35, 31, 1]","[26, 40, 35, 36, 47, 85, 42, 44, 74, 73, 91, 82, 83, 98, 12]",161.84,15
4,1,"[4, 24, 8, 27, 23, 35, 18, 3, 14, 0, 13, 12, 33, 37, 11, 1]","[25, 42, 43, 81, 83, 71, 20, 19, 3, 2, 60, 61, 102, 57, 9]",163.12,15
4,1,"[4, 26, 7, 6, 9, 25, 24, 8, 27, 23, 35, 31, 1]","[26, 40, 35, 36, 47, 85, 42, 43, 81, 83, 98, 12]",163.84,12
4,2,"[4, 24, 8, 30, 19, 28, 31, 1, 11, 2]","[25, 42, 44, 74, 73, 92, 12, 9, 15]",53.12,9
4,2,"[4, 24, 8, 30, 19, 28, 29, 23, 35, 31, 1, 11, 2]","[25, 42, 44, 74, 73, 91, 82, 83, 98, 12, 9, 15]",77.12,12
4,2,"[4, 24, 8, 27, 23, 35, 31, 1, 11, 2]","[25, 42, 43, 81, 83, 98, 12, 9, 15]",79.12,9
4,2,"[4, 24, 8, 30, 38, 36, 21, 1, 11, 2]","[25, 42, 44, 95, 106, 78, 11, 9, 15]",82.12,9
4,2,"[4, 24, 8, 27, 23, 29, 28, 31, 1, 11, 2]","[25, 42, 43, 81, 82, 91, 92, 12, 9, 15]",87.12,10
4,2,"[4, 24, 8, 30, 19, 28, 31, 1, 12, 13, 0, 16, 17, 2]","[25, 42, 44, 74, 73, 92, 12, 10, 60, 2, 5, 67, 16]",88.12,13
4,2,"[4, 24, 8, 30, 19, 28, 31, 1, 12, 33, 37, 11, 2]","[25, 42, 44, 74, 73, 92, 12, 10, 61, 102, 57, 15]",94.12,12
4,2,"[4, 24, 8, 30, 19, 28, 29, 23, 35, 31, 1, 12, 13, 0, 16, 17, 2]","[25, 42, 44, 74, 73, 91, 82, 83, 98, 12, 10, 60, 2, 5, 67, 16]",112.12,16
4,2,"[4, 24, 8, 27, 23, 35, 31, 1, 12, 13, 0, 16, 17, 2]","[25, 42, 43, 81, 83, 98, 12, 10, 60, 2, 5, 67, 16]",114.12,13
4,2,"[4, 24, 8, 30, 38, 36, 21, 1, 12, 13, 0, 16, 17, 2]","[25, 42, 44, 95, 106, 78, 11, 10, 60, 2, 5, 67, 16]",117.12,13
4,2,"[4, 24, 8, 30, 19, 28, 29, 23, 35, 31, 1, 12, 33, 37, 11, 2]","[25, 42, 44, 74, 73, 91, 82, 83, 98, 12, 10, 61, 102, 57, 15]",118.12,15
4,2,"[4, 24, 8, 27, 23, 35, 31, 1, 12, 33, 37, 11, 2]","[25, 42, 43, 81, 83, 98, 12, 10, 61, 102, 57, 15]",120.12,12
4,2,"[4, 24, 8, 27, 23, 35, 31, 28, 19, 30, 38, 36, 21, 1, 11, 2]","[25, 42, 43, 81, 83, 98, 92, 73, 74, 95, 106, 78, 11, 9, 15]",122.12,15
4,2,"[4, 24, 8, 27, 23, 29, 28, 31, 1, 12, 13, 0, 16, 17, 2]","[25, 42, 43, 81, 82, 91, 92, 12, 10, 60, 2, 5, 67, 16]",122.12,14
4,2,"[4, 24, 8, 30, 38, 36, 21, 1, 12, 33, 37, 11, 2]","[25, 42, 44, 95, 106, 78, 11, 10, 61, 102, 57, 15]",123.12,12
4,2,"[4, 24, 8, 30, 19, 28, 31, 35, 18, 3, 14, 0, 13, 12, 1, 11, 2]","[25, 42, 44, 74, 73, 92, 98, 71, 20, 19, 3, 2, 60, 10, 9, 15]",124.12,16
4,2,"[4, 24, 8, 27, 23, 29, 28, 19, 30, 38, 36, 21, 1, 11, 2]","[25, 42, 43, 81, 82, 91, 73, 74, 95, 106, 78, 11, 9, 15]",124.12,14
4,2,"[4, 24, 8, 27, 23, 29, 28, 31, 1, 12, 33, 37, 11, 2]","[25, 42, 43, 81, 82, 91, 92, 12, 10, 61, 102, 57, 15]",128.12,13
4,2,"[4, 24, 8, 30, 19, 28, 31, 1, 11, 37, 33, 12, 13, 0, 16, 17, 2]","[25, 42, 44, 74, 73, 92, 12, 9, 57, 102, 61, 60, 2, 5, 67, 16]",129.12,16
4,2,"[4, 24, 8, 30, 19, 28, 31, 35, 18, 3, 14, 0, 16, 17, 2]","[25, 42, 44, 74, 73, 92, 98, 71, 20, 19, 3, 5, 67, 16]",129.12,14
4,3,"[4, 24, 8, 30, 19, 28, 31, 35, 18, 3]","[25, 42, 44, 74, 73, 92, 98, 71, 20]",69.12,9
4,3,"[4, 24, 8, 30, 19, 28, 29, 23, 35, 18, 3]","[25, 42, 44, 74, 73, 91, 82, 83, 71, 20]",79.12,10
4,3,"[4, 24, 8, 30, 19, 28, 31, 1, 12, 13, 0, 14, 3]","[25, 42, 44, 74, 73, 92, 12, 10, 60, 2, 3, 19]",80.12,12
4,3,"[4, 24, 8, 27, 23, 35, 18, 3]","[25, 42, 43, 81, 83, 71, 20]",81.12,7
4,3,"[4, 24, 8, 27, 23, 29, 28, 31, 35, 18, 3]","[25, 42, 43, 81, 82, 91, 92, 98, 71, 20]",103.12,10
