src_node,dest_node,nodes,links,distance,num_hops
4,3,"[4, 24, 8, 30, 19, 28, 29, 23, 35, 31, 1, 12, 13, 0, 14, 3]","[25, 42, 44, 74, 73, 91, 82, 83, 98, 12, 10, 60, 2, 3, 19]",104.12,15
4,3,"[4, 24, 8, 30, 38, 36, 21, 1, 31, 35, 18, 3]","[25, 42, 44, 95, 106, 78, 11, 12, 98, 71, 20]",104.12,11
4,3,"[4, 24, 8, 27, 23, 35, 31, 1, 12, 13, 0, 14, 3]","[25, 42, 43, 81, 83, 98, 12, 10, 60, 2, 3, 19]",106.12,12
4,3,"[4, 24, 8, 30, 38, 36, 21, 1, 12, 13, 0, 14, 3]","[25, 42, 44, 95, 106, 78, 11, 10, 60, 2, 3, 19]",109.12,12
4,3,"[4, 24, 8, 30, 19, 28, 31, 1, 11, 2, 17, 16, 0, 14, 3]","[25, 42, 44, 74, 73, 92, 12, 9, 15, 16, 67, 5, 3, 19]",113.12,14
4,3,"[4, 24, 8, 27, 23, 29, 28, 31, 1, 12, 13, 0, 14, 3]","[25, 42, 43, 81, 82, 91, 92, 12, 10, 60, 2, 3, 19]",114.12,13
4,3,"[4, 24, 8, 30, 38, 36, 21, 1, 31, 28, 29, 23, 35, 18, 3]","[25, 42, 44, 95, 106, 78, 11, 12, 92, 91, 82, 83, 71, 20]",120.12,14
4,3,"[4, 24, 8, 30, 19, 28, 31, 1, 11, 37, 33, 12, 13, 0, 14, 3]","[25, 42, 44, 74, 73, 92, 12, 9, 57, 102, 61, 60, 2, 3, 19]",121.12,15
4,3,"[4, 24, 8, 30, 19, 28, 29, 23, 35, 31, 1, 11, 2, 17, 16, 0, 14, 3]","[25, 42, 44, 74, 73, 91, 82, 83, 98, 12, 9, 15, 16, 67, 5, 3, 19]",137.12,17
4,3,"[4, 24, 8, 27, 23, 35, 31, 1, 11, 2, 17, 16, 0, 14, 3]","[25, 42, 43, 81, 83, 98, 12, 9, 15, 16, 67, 5, 3, 19]",139.12,14
4,3,"[4, 24, 8, 30, 38, 36, 21, 1, 11, 2, 17, 16, 0, 14, 3]","[25, 42, 44, 95, 106, 78, 11, 9, 15, 16, 67, 5, 3, 19]",142.12,14
4,3,"[4, 24, 8, 30, 19, 28, 29, 23, 35, 31, 1, 11, 37, 33, 12, 13, 0, 14, 3]","[25, 42, 44, 74, 73, 91, 82, 83, 98, 12, 9, 57, 102, 61, 60, 2, 3, 19]",145.12,18
4,3,"[4, 24, 8, 27, 23, 29, 28, 19, 30, 38, 36, 21, 1, 31, 35, 18, 3]","[25, 42, 43, 81, 82, 91, 73, 74, 95, 106, 78, 11, 12, 98, 71, 20]",146.12,16
4,3,"[4, 24, 8, 27, 23, 35, 31, 1, 11, 37, 33, 12, 13, 0, 14, 3]","[25, 42, 43, 81, 83, 98, 12, 9, 57, 102, 61, 60, 2, 3, 19]",147.12,15
4,3,"[4, 24, 8, 27, 23, 29, 28, 31, 1, 11, 2, 17, 16, 0, 14, 3]","[25, 42, 43, 81, 82, 91, 92, 12, 9, 15, 16, 67, 5, 3, 19]",147.12,15
4,5,"[4, 24, 8, 30, 19, 28, 31, 35, 23, 5]","[25, 42, 44, 74, 73, 92, 98, 83, 29]",53.43,9
4,5,"[4, 24, 8, 30, 19, 28, 29, 23, 5]","[25, 42, 44, 74, 73, 91, 82, 29]",55.42999999999999,8
4,5,"[4, 24, 8, 27, 23, 5]","[25, 42, 43, 81, 29]",57.43,5
4,5,"[4, 24, 8, 30, 38, 36, 21, 1, 31, 35, 23, 5]","[25, 42, 44, 95, 106, 78, 11, 12, 98, 83, 29]",88.43,11
4,5,"[4, 24, 8, 30, 38, 36, 21, 1, 31, 28, 29, 23, 5]","[25, 42, 44, 95, 106, 78, 11, 12, 92, 91, 82, 29]",96.43,12
4,5,"[4, 24, 8, 30, 19, 28, 31, 1, 12, 13, 0, 14, 3, 18, 35, 23, 5]","[25, 42, 44, 74, 73, 92, 12, 10, 60, 2, 3, 19, 20, 71, 83, 29]",116.43,16
4,5,"[4, 24, 8, 30, 38, 36, 21, 1, 12, 13, 0, 14, 3, 18, 35, 23, 5]","[25, 42, 44, 95, 106, 78, 11, 10, 60, 2, 3, 19, 20, 71, 83, 29]",145.43,16
4,5,"[4, 24, 8, 30, 19, 28, 31, 1, 11, 2, 17, 16, 0, 14, 3, 18, 35, 23, 5]","[25, 42, 44, 74, 73, 92, 12, 9, 15, 16, 67, 5, 3, 19, 20, 71, 83, 29]",149.43,18
4,5,"[4, 26, 7, 6, 9, 25, 24, 8, 30, 19, 28, 31, 35, 23, 5]","[26, 40, 35, 36, 47, 85, 42, 44, 74, 73, 92, 98, 83, 29]",152.15,14
4,5,"[4, 26, 7, 6, 9, 25, 24, 8, 30, 19, 28, 29, 23, 5]","[26, 40, 35, 36, 47, 85, 42, 44, 74, 73, 91, 82, 29]",154.15,13
4,5,"[4, 26, 7, 6, 9, 25, 24, 8, 27, 23, 5]","[26, 40, 35, 36, 47, 85, 42, 43, 81, 29]",156.15,10
4,5,"[4, 24, 8, 30, 19, 28, 31, 1, 11, 37, 33, 12, 13, 0, 14, 3, 18, 35, 23, 5]","[25, 42, 44, 74, 73, 92, 12, 9, 57, 102, 61, 60, 2, 3, 19, 20, 71, 83, 29]",157.43,19
4,5,"[4, 24, 8, 30, 38, 36, 21, 1, 12, 13, 0, 14, 3, 18, 35, 31, 28, 29, 23, 5]","[25, 42, 44, 95, 106, 78, 11, 10, 60, 2, 3, 19, 20, 71, 98, 92, 91, 82, 29]",167.43,19
4,5,"[4, 24, 8, 30, 38, 36, 21, 1, 11, 2, 17, 16, 0, 14, 3, 18, 35, 23, 5]","[25, 42, 44, 95, 106, 78, 11, 9, 15, 16, 67, 5, 3, 19, 20, 71, 83, 29]",178.43,18
4,5,"[4, 24, 8, 30, 38, 36, 21, 1, 11, 37, 33, 12, 13, 0, 14, 3, 18, 35, 23, 5]","[25, 42, 44, 95, 106, 78, 11, 9, 57, 102, 61, 60, 2, 3, 19, 20, 71, 83, 29]",186.43,19
4,5,"[4, 26, 7, 6, 9, 25, 24, 8, 30, 38, 36, 21, 1, 31, 35, 23, 5]","[26, 40, 35, 36, 47, 85, 42, 44, 95, 106, 78, 11, 12, 98, 83, 29]",187.15,16
4,5,"[4, 24, 8, 30, 19, 28, 31, 1, 12, 33, 37, 11, 2, 17, 16, 0, 14, 3, 18, 35, 23, 5]","[25, 42, 44, 74, 73, 92, 12, 10, 61, 102, 57, 15, 16, 67, 5, 3, 19, 20, 71, 83, 29]",190.43,21
4,5,"[4, 26, 7, 6, 9, 25, 24, 8, 30, 38, 36, 21, 1, 31, 28, 29, 23, 5]","[26, 40, 35, 36, 47, 85, 42, 44, 95, 106, 78, 11, 12, 92, 91, 82, 29]",195.15,17
4,5,"[4, 24, 8, 30, 38, 36, 21, 1, 11, 2, 17, 16, 0, 14, 3, 18, 35, 31, 28, 29, 23, 5]","[25, 42, 44, 95, 106, 78, 11, 9, 15, 16, 67, 5, 3, 19, 20, 71, 98, 92, 91, 82, 29]",200.43,21
4,5,"[4, 24, 8, 30, 38, 36, 21, 1, 11, 37, 33, 12, 13, 0, 14, 3, 18, 35, 31, 28, 29, 23, 5]","[25, 42, 44, 95, 106, 78, 11, 9, 57, 102, 61, 60, 2, 3, 19, 20, 71, 98, 92, 91, 82, 29]",208.43,22
5,0,"[5, 23, 35, 31, 1, 12, 13, 0]","[29, 83, 98, 12, 10, 60, 2]",35.31,7
5,0,"[5, 23, 29, 28, 31, 1, 12, 13, 0]","[29, 82, 91, 92, 12, 10, 60, 2]",43.31,8
5,0,"[5, 23, 35, 18, 3, 14, 0]","[29, 83, 71, 20, 19, 3]",62.31,6
5,0,"[5, 23, 35, 31, 1, 11, 2, 17, 16, 0]","[29, 83, 98, 12, 9, 15, 16, 67, 5]",68.31,9
5,0,"[5, 23, 27, 8, 30, 19, 28, 31, 1, 12, 13, 0]","[29, 81, 43, 44, 74, 73, 92, 12, 10, 60, 2]",71.31,11
5,0,"[5, 23, 35, 31, 1, 11, 37, 33, 12, 13, 0]","[29, 83, 98, 12, 9, 57, 102, 61, 60, 2]",76.31,10
5,0,"[5, 23, 29, 28, 31, 1, 11, 2, 17, 16, 0]","[29, 82, 91, 92, 12, 9, 15, 16, 67, 5]",76.31,10
5,0,"[5, 23, 35, 31, 28, 19, 30, 38, 36, 21, 1, 12, 13, 0]","[29, 83, 98, 92, 73, 74, 95, 106, 78, 11, 10, 60, 2]",78.31,13
5,0,"[5, 23, 29, 28, 19, 30, 38, 36, 21, 1, 12, 13, 0]","[29, 82, 91, 73, 74, 95, 106, 78, 11, 10, 60, 2]",80.31,12
5,0,"[5, 23, 29, 28, 31, 1, 11, 37, 33, 12, 13, 0]","[29, 82, 91, 92, 12, 9, 57, 102, 61, 60, 2]",84.31,11
5,0,"[5, 23, 29, 28, 31, 35, 18, 3, 14, 0]","[29, 82, 91, 92, 98, 71, 20, 19, 3]",84.31,9
5,0,"[5, 23, 27, 8, 30, 38, 36, 21, 1, 12, 13, 0]","[29, 81, 43, 44, 95, 106, 78, 11, 10, 60, 2]",100.31,11
5,0,"[5, 23, 27, 8, 30, 19, 28, 31, 1, 11, 2, 17, 16, 0]","[29, 81, 43, 44, 74, 73, 92, 12, 9, 15, 16, 67, 5]",104.31,13
5,0,"[5, 23, 35, 31, 1, 12, 33, 37, 11, 2, 17, 16, 0]","[29, 83, 98, 12, 10, 61, 102, 57, 15, 16, 67, 5]",109.31,12
5,0,"[5, 23, 35, 31, 28, 19, 30, 38, 36, 21, 1, 11, 2, 17, 16, 0]","[29, 83, 98, 92, 73, 74, 95, 106, 78, 11, 9, 15, 16, 67, 5]",111.31,15
5,0,"[5, 23, 27, 8, 30, 19, 28, 31, 35, 18, 3, 14, 0]","[29, 81, 43, 44, 74, 73, 92, 98, 71, 20, 19, 3]",112.31,12
5,0,"[5, 23, 27, 8, 30, 19, 28, 31, 1, 11, 37, 33, 12, 13, 0]","[29, 81, 43, 44, 74, 73, 92, 12, 9, 57, 102, 61, 60, 2]",112.31,14
5,0,"[5, 23, 29, 28, 19, 30, 38, 36, 21, 1, 11, 2, 17, 16, 0]","[29, 82, 91, 73, 74, 95, 106, 78, 11, 9, 15, 16, 67, 5]",113.31,14
5,0,"[5, 23, 29, 28, 31, 1, 12, 33, 37, 11, 2, 17, 16, 0]","[29, 82, 91, 92, 12, 10, 61, 102, 57, 15, 16, 67, 5]",117.31,13
5,0,"[5, 23, 35, 31, 28, 19, 30, 38, 36, 21, 1, 11, 37, 33, 12, 13, 0]","[29, 83, 98, 92, 73, 74, 95, 106, 78, 11, 9, 57, 102, 61, 60, 2]",119.31,16
5,1,"[5, 23, 35, 31, 1]","[29, 83, 98, 12]",20.31,4
5,1,"[5, 23, 29, 28, 31, 1]","[29, 82, 91, 92, 12]",28.31,5
5,1,"[5, 23, 27, 8, 30, 19, 28, 31, 1]","[29, 81, 43, 44, 74, 73, 92, 12]",56.31,8
5,1,"[5, 23, 35, 31, 28, 19, 30, 38, 36, 21, 1]","[29, 83, 98, 92, 73, 74, 95, 106, 78, 11]",63.31,10
5,1,"[5, 23, 29, 28, 19, 30, 38, 36, 21, 1]","[29, 82, 91, 73, 74, 95, 106, 78, 11]",65.31,9
5,1,"[5, 23, 35, 18, 3, 14, 0, 13, 12, 1]","[29, 83, 71, 20, 19, 3, 2, 60, 10]",77.31,9
5,1,"[5, 23, 27, 8, 30, 38, 36, 21, 1]","[29, 81, 43, 44, 95, 106, 78, 11]",85.31,8
5,1,"[5, 23, 29, 28, 31, 35, 18, 3, 14, 0, 13, 12, 1]","[29, 82, 91, 92, 98, 71, 20, 19, 3, 2, 60, 10]",99.31,12
5,1,"[5, 23, 35, 18, 3, 14, 0, 16, 17, 2, 11, 1]","[29, 83, 71, 20, 19, 3, 5, 67, 16, 15, 9]",110.31,11
5,1,"[5, 23, 35, 18, 3, 14, 0, 13, 12, 33, 37, 11, 1]","[29, 83, 71, 20, 19, 3, 2, 60, 61, 102, 57, 9]",118.31,12
5,1,"[5, 23, 27, 8, 30, 19, 28, 31, 35, 18, 3, 14, 0, 13, 12, 1]","[29, 81, 43, 44, 74, 73, 92, 98, 71, 20, 19, 3, 2, 60, 10]",127.31,15
5,1,"[5, 23, 29, 28, 31, 35, 18, 3, 14, 0, 16, 17, 2, 11, 1]","[29, 82, 91, 92, 98, 71, 20, 19, 3, 5, 67, 16, 15, 9]",132.31,14
5,1,"[5, 23, 29, 28, 31, 35, 18, 3, 14, 0, 13, 12, 33, 37, 11, 1]","[29, 82, 91, 92, 98, 71, 20, 19, 3, 2, 60, 61, 102, 57, 9]",140.31,15
5,1,"[5, 23, 35, 18, 3, 14, 0, 16, 17, 2, 11, 37, 33, 12, 1]","[29, 83, 71, 20, 19, 3, 5, 67, 16, 15, 57, 102, 61, 10]",151.31,14
5,1,"[5, 23, 27, 8, 30, 19, 28, 31, 35, 18, 3, 14, 0, 16, 17, 2, 11, 1]","[29, 81, 43, 44, 74, 73, 92, 98, 71, 20, 19, 3, 5, 67, 16, 15, 9]",160.31,17
5,1,"[5, 23, 27, 8, 30, 19, 28, 31, 35, 18, 3, 14, 0, 13, 12, 33, 37, 11, 1]","[29, 81, 43, 44, 74, 73, 92, 98, 71, 20, 19, 3, 2, 60, 61, 102, 57, 9]",168.31,18
5,1,"[5, 23, 35, 18, 3, 14, 0, 15, 20, 22, 17, 2, 11, 1]","[29, 83, 71, 20, 19, 3, 4, 65, 76, 69, 16, 15, 9]",170.31,13
5,1,"[5, 23, 29, 28, 31, 35, 18, 3, 14, 0, 16, 17, 2, 11, 37, 33, 12, 1]","[29, 82, 91, 92, 98, 71, 20, 19, 3, 5, 67, 16, 15, 57, 102, 61, 10]",173.31,17
5,1,"[5, 23, 29, 28, 31, 35, 18, 3, 14, 0, 15, 20, 22, 17, 2, 11, 1]","[29, 82, 91, 92, 98, 71, 20, 19, 3, 4, 65, 76, 69, 16, 15, 9]",192.31,16
5,1,"[5, 23, 27, 8, 30, 19, 28, 31, 35, 18, 3, 14, 0, 16, 17, 2, 11, 37, 33, 12, 1]","[29, 81, 43, 44, 74, 73, 92, 98, 71, 20, 19, 3, 5, 67, 16, 15, 57, 102, 61, 10]",201.31,20
5,2,"[5, 23, 35, 31, 1, 11, 2]","[29, 83, 98, 12, 9, 15]",34.31,6
5,2,"[5, 23, 29, 28, 31, 1, 11, 2]","[29, 82, 91, 92, 12, 9, 15]",42.31,7
5,2,"[5, 23, 35, 31, 1, 12, 13, 0, 16, 17, 2]","[29, 83, 98, 12, 10, 60, 2, 5, 67, 16]",69.31,10
5,2,"[5, 23, 27, 8, 30, 19, 28, 31, 1, 11, 2]","[29, 81, 43, 44, 74, 73, 92, 12, 9, 15]",70.31,10
5,2,"[5, 23, 35, 31, 1, 12, 33, 37, 11, 2]","[29, 83, 98, 12, 10, 61, 102, 57, 15]",75.31,9
5,2,"[5, 23, 35, 31, 28, 19, 30, 38, 36, 21, 1, 11, 2]","[29, 83, 98, 92, 73, 74, 95, 106, 78, 11, 9, 15]",77.31,12
5,2,"[5, 23, 29, 28, 31, 1, 12, 13, 0, 16, 17, 2]","[29, 82, 91, 92, 12, 10, 60, 2, 5, 67, 16]",77.31,11
5,2,"[5, 23, 29, 28, 19, 30, 38, 36, 21, 1, 11, 2]","[29, 82, 91, 73, 74, 95, 106, 78, 11, 9, 15]",79.31,11
5,2,"[5, 23, 29, 28, 31, 1, 12, 33, 37, 11, 2]","[29, 82, 91, 92, 12, 10, 61, 102, 57, 15]",83.31,10
5,2,"[5, 23, 35, 18, 3, 14, 0, 13, 12, 1, 11, 2]","[29, 83, 71, 20, 19, 3, 2, 60, 10, 9, 15]",91.31,11
5,2,"[5, 23, 35, 18, 3, 14, 0, 16, 17, 2]","[29, 83, 71, 20, 19, 3, 5, 67, 16]",96.31,9
5,2,"[5, 23, 27, 8, 30, 38, 36, 21, 1, 11, 2]","[29, 81, 43, 44, 95, 106, 78, 11, 9, 15]",99.31,10
5,2,"[5, 23, 27, 8, 30, 19, 28, 31, 1, 12, 13, 0, 16, 17, 2]","[29, 81, 43, 44, 74, 73, 92, 12, 10, 60, 2, 5, 67, 16]",105.31,14
5,2,"[5, 23, 35, 31, 1, 11, 37, 33, 12, 13, 0, 16, 17, 2]","[29, 83, 98, 12, 9, 57, 102, 61, 60, 2, 5, 67, 16]",110.31,13
5,2,"[5, 23, 27, 8, 30, 19, 28, 31, 1, 12, 33, 37, 11, 2]","[29, 81, 43, 44, 74, 73, 92, 12, 10, 61, 102, 57, 15]",111.31,13
5,2,"[5, 23, 35, 31, 28, 19, 30, 38, 36, 21, 1, 12, 13, 0, 16, 17, 2]","[29, 83, 98, 92, 73, 74, 95, 106, 78, 11, 10, 60, 2, 5, 67, 16]",112.31,16
5,2,"[5, 23, 29, 28, 31, 35, 18, 3, 14, 0, 13, 12, 1, 11, 2]","[29, 82, 91, 92, 98, 71, 20, 19, 3, 2, 60, 10, 9, 15]",113.31,14
5,2,"[5, 23, 29, 28, 19, 30, 38, 36, 21, 1, 12, 13, 0, 16, 17, 2]","[29, 82, 91, 73, 74, 95, 106, 78, 11, 10, 60, 2, 5, 67, 16]",114.31,15
5,2,"[5, 23, 29, 28, 31, 1, 11, 37, 33, 12, 13, 0, 16, 17, 2]","[29, 82, 91, 92, 12, 9, 57, 102, 61, 60, 2, 5, 67, 16]",118.31,14
5,2,"[5, 23, 35, 31, 28, 19, 30, 38, 36, 21, 1, 12, 33, 37, 11, 2]","[29, 83, 98, 92, 73, 74, 95, 106, 78, 11, 10, 61, 102, 57, 15]",118.31,15
5,3,"[5, 23, 35, 18, 3]","[29, 83, 71, 20]",36.31,4
5,3,"[5, 23, 29, 28, 31, 35, 18, 3]","[29, 82, 91, 92, 98, 71, 20]",58.31,7
5,3,"[5, 23, 35, 31, 1, 12, 13, 0, 14, 3]","[29, 83, 98, 12, 10, 60, 2, 3, 19]",61.31,9
5,3,"[5, 23, 29, 28, 31, 1, 12, 13, 0, 14, 3]","[29, 82, 91, 92, 12, 10, 60, 2, 3, 19]",69.31,10
5,3,"[5, 23, 27, 8, 30, 19, 28, 31, 35, 18, 3]","[29, 81, 43, 44, 74, 73, 92, 98, 71, 20]",86.31,10
5,3,"[5, 23, 35, 31, 1, 11, 2, 17, 16, 0, 14, 3]","[29, 83, 98, 12, 9, 15, 16, 67, 5, 3, 19]",94.31,11
5,3,"[5, 23, 27, 8, 30, 19, 28, 31, 1, 12, 13, 0, 14, 3]","[29, 81, 43, 44, 74, 73, 92, 12, 10, 60, 2, 3, 19]",97.31,13
5,3,"[5, 23, 29, 28, 19, 30, 38, 36, 21, 1, 31, 35, 18, 3]","[29, 82, 91, 73, 74, 95, 106, 78, 11, 12, 98, 71, 20]",101.31,13
5,3,"[5, 23, 29, 28, 31, 1, 11, 2, 17, 16, 0, 14, 3]","[29, 82, 91, 92, 12, 9, 15, 16, 67, 5, 3, 19]",102.31,12
5,3,"[5, 23, 35, 31, 1, 11, 37, 33, 12, 13, 0, 14, 3]","[29, 83, 98, 12, 9, 57, 102, 61, 60, 2, 3, 19]",102.31,12
5,3,"[5, 23, 35, 31, 28, 19, 30, 38, 36, 21, 1, 12, 13, 0, 14, 3]","[29, 83, 98, 92, 73, 74, 95, 106, 78, 11, 10, 60, 2, 3, 19]",104.31,15
5,3,"[5, 23, 29, 28, 19, 30, 38, 36, 21, 1, 12, 13, 0, 14, 3]","[29, 82, 91, 73, 74, 95, 106, 78, 11, 10, 60, 2, 3, 19]",106.31,14
5,3,"[5, 23, 29, 28, 31, 1, 11, 37, 33, 12, 13, 0, 14, 3]","[29, 82, 91, 92, 12, 9, 57, 102, 61, 60, 2, 3, 19]",110.31,13
5,3,"[5, 23, 27, 8, 30, 38, 36, 21, 1, 31, 35, 18, 3]","[29, 81, 43, 44, 95, 106, 78, 11, 12, 98, 71, 20]",121.31,12
5,3,"[5, 23, 27, 8, 30, 38, 36, 21, 1, 12, 13, 0, 14, 3]","[29, 81, 43, 44, 95, 106, 78, 11, 10, 60, 2, 3, 19]",126.31,13
5,3,"[5, 23, 27, 8, 30, 19, 28, 31, 1, 11, 2, 17, 16, 0, 14, 3]","[29, 81, 43, 44, 74, 73, 92, 12, 9, 15, 16, 67, 5, 3, 19]",130.31,15
5,3,"[5, 23, 35, 31, 1, 12, 33, 37, 11, 2, 17, 16, 0, 14, 3]","[29, 83, 98, 12, 10, 61, 102, 57, 15, 16, 67, 5, 3, 19]",135.31,14
5,3,"[5, 23, 35, 31, 28, 19, 30, 38, 36, 21, 1, 11, 2, 17, 16, 0, 14, 3]","[29, 83, 98, 92, 73, 74, 95, 106, 78, 11, 9, 15, 16, 67, 5, 3, 19]",137.31,17
5,3,"[5, 23, 27, 8, 30, 19, 28, 31, 1, 11, 37, 33, 12, 13, 0, 14, 3]","[29, 81, 43, 44, 74, 73, 92, 12, 9, 57, 102, 61, 60, 2, 3, 19]",138.31,16
5,3,"[5, 23, 29, 28, 19, 30, 38, 36, 21, 1, 11, 2, 17, 16, 0, 14, 3]","[29, 82, 91, 73, 74, 95, 106, 78, 11, 9, 15, 16, 67, 5, 3, 19]",139.31,16
5,4,"[5, 23, 35, 31, 28, 19, 30, 8, 24, 4]","[29, 83, 98, 92, 73, 74, 44, 42, 25]",53.43,9
5,4,"[5, 23, 29, 28, 19, 30, 8, 24, 4]","[29, 82, 91, 73, 74, 44, 42, 25]",55.43,8
5,4,"[5, 23, 27, 8, 24, 4]","[29, 81, 43, 42, 25]",57.43,5
5,4,"[5, 23, 35, 31, 1, 21, 36, 38, 30, 8, 24, 4]","[29, 83, 98, 12, 11, 78, 106, 95, 44, 42, 25]",88.43,11
5,4,"[5, 23, 29, 28, 31, 1, 21, 36, 38, 30, 8, 24, 4]","[29, 82, 91, 92, 12, 11, 78, 106, 95, 44, 42, 25]",96.43,12
5,4,"[5, 23, 35, 18, 3, 14, 0, 13, 12, 1, 31, 28, 19, 30, 8, 24, 4]","[29, 83, 71, 20, 19, 3, 2, 60, 10, 12, 92, 73, 74, 44, 42, 25]",116.43,16
5,4,"[5, 23, 35, 18, 3, 14, 0, 13, 12, 1, 21, 36, 38, 30, 8, 24, 4]","[29, 83, 71, 20, 19, 3, 2, 60, 10, 11, 78, 106, 95, 44, 42, 25]",145.43,16
5,4,"[5, 23, 35, 18, 3, 14, 0, 16, 17, 2, 11, 1, 31, 28, 19, 30, 8, 24, 4]","[29, 83, 71, 20, 19, 3, 5, 67, 16, 15, 9, 12, 92, 73, 74, 44, 42, 25]",149.43,18
5,4,"[5, 23, 35, 31, 28, 19, 30, 8, 24, 25, 9, 6, 7, 26, 4]","[29, 83, 98, 92, 73, 74, 44, 42, 85, 47, 36, 35, 40, 26]",152.15,14
5,4,"[5, 23, 29, 28, 19, 30, 8, 24, 25, 9, 6, 7, 26, 4]","[29, 82, 91, 73, 74, 44, 42, 85, 47, 36, 35, 40, 26]",154.15,13
5,4,"[5, 23, 27, 8, 24, 25, 9, 6, 7, 26, 4]","[29, 81, 43, 42, 85, 47, 36, 35, 40, 26]",156.15,10
5,4,"[5, 23, 35, 18, 3, 14, 0, 13, 12, 33, 37, 11, 1, 31, 28, 19, 30, 8, 24, 4]","[29, 83, 71, 20, 19, 3, 2, 60, 61, 102, 57, 9, 12, 92, 73, 74, 44, 42, 25]",157.43,19
5,4,"[5, 23, 29, 28, 31, 35, 18, 3, 14, 0, 13, 12, 1, 21, 36, 38, 30, 8, 24, 4]","[29, 82, 91, 92, 98, 71, 20, 19, 3, 2, 60, 10, 11, 78, 106, 95, 44, 42, 25]",167.43,19
5,4,"[5, 23, 35, 18, 3, 14, 0, 16, 17, 2, 11, 1, 21, 36, 38, 30, 8, 24, 4]","[29, 83, 71, 20, 19, 3, 5, 67, 16, 15, 9, 11, 78, 106, 95, 44, 42, 25]",178.43,18
5,4,"[5, 23, 35, 18, 3, 14, 0, 13, 12, 33, 37, 11, 1, 21, 36, 38, 30, 8, 24, 4]","[29, 83, 71, 20, 19, 3, 2, 60, 61, 102, 57, 9, 11, 78, 106, 95, 44, 42, 25]",186.43,19
5,4,"[5, 23, 35, 31, 1, 21, 36, 38, 30, 8, 24, 25, 9, 6, 7, 26, 4]","[29, 83, 98, 12, 11, 78, 106, 95, 44, 42, 85, 47, 36, 35, 40, 26]",187.15,16
5,4,"[5, 23, 35, 18, 3, 14, 0, 16, 17, 2, 11, 37, 33, 12, 1, 31, 28, 19, 30, 8, 24, 4]","[29, 83, 71, 20, 19, 3, 5, 67, 16, 15, 57, 102, 61, 10, 12, 92, 73, 74, 44, 42, 25]",190.43,21
5,4,"[5, 23, 29, 28, 31, 1, 21, 36, 38, 30, 8, 24, 25, 9, 6, 7, 26, 4]","[29, 82, 91, 92, 12, 11, 78, 106, 95, 44, 42, 85, 47, 36, 35, 40, 26]",195.15,17
5,4,"[5, 23, 29, 28, 31, 35, 18, 3, 14, 0, 16, 17, 2, 11, 1, 21, 36, 38, 30, 8, 24, 4]","[29, 82, 91, 92, 98, 71, 20, 19, 3, 5, 67, 16, 15, 9, 11, 78, 106, 95, 44, 42, 25]",200.43,21
5,4,"[5, 23, 29, 28, 31, 35, 18, 3, 14, 0, 13, 12, 33, 37, 11, 1, 21, 36, 38, 30, 8, 24, 4]","[29, 82, 91, 92, 98, 71, 20, 19, 3, 2, 60, 61, 102, 57, 9, 11, 78, 106, 95, 44, 42, 25]",208.43,22
